SKU из Billing API (Sku.List), страницы объединены: id	serviceId	pricingUnit	price	name	description
  dn2ttf6ziizkmf22b3so	dn2jfbheag6vvls7oplt	server_month	910.24 RUB	BareMetal. Server type BA-i305-S-1/10G with 1 month rental period	
  dn2tvfp3i39nlgfmomc0	dn2l7rvq9j43kk6ips5i	core_hour	0.0 RUB	VM on dedicated hosts. Greenplum. AMD EPYC Zen4 (Compute Optimized). Software accelerated network	
  dn2tvmid7ri7e6mzrdwj	dn2jfbheag6vvls7oplt	server_month	595.84 RUB	BareMetal. Server type BF261-i216 with 1 year rental period	
  dn2tvs05nnrib706hgnt	dn28okfvqh19eiue6l2m	core_hour	0.3953 RUB	Preemptible VM computing resources, AMD EPYC™, 100% vCPU	
  dn2tvtkbwxqvfg2pdwof	dn2220hr46dtogekm57v	gbyte_hour	0.5445 RUB	Managed Service for ClickHouse®. Computing resources of ClickHouse® Keeper hosts, Intel Broadwell, RAM	
  dn2twlavofoxrzs56r6x	dn2o984h40l32p7t5nsv	1k_token	0.61 RUB	Text generation, Qwen2.5 72B Instruct model, input tokens, batch mode	
  dn2txjmexdfos2qov4ug	dn2jfbheag6vvls7oplt	server_month	0.0 RUB	BareMetal. Server type BA-a609-N-25G-Gx5080 with 1 year rental period	
  dn2ty2kygkjscmkj6mbb	dn2jfbheag6vvls7oplt	server_month	151.46 RUB	BareMetal. Server type BF25-i201-H with 3 month rental period	
  dn2ty3wbx3kyjy3lfhni	dn2o984h40l32p7t5nsv	1k_token	0.61 RUB	Text generation, YandexGPT Pro 5 model, output tokens, asynchronous mode	
  dn2tz7xil7nu57opghuv	dn2jfbheag6vvls7oplt	server_month	734.04 RUB	BareMetal. Server type BA-i307-S-1/10G with 3 month rental period	
  dn2tzefuo7lujpbln7sh	dn2o984h40l32p7t5nsv	1k_token	0.2 RUB	Text generation, YandexGPT Lite 5 model, input tokens, synchronous mode	
  dn2tziigzjmvmz7jva4n	dn21smrl41t3kuid1qm5	1k_request	0.2542 RUB	Night-time deferred text requests	
  dn2u0hdcpveihog5kkkq	dn28hpu6268356q0j8mk	gbyte_hour	0.0314 RUB	Yandex Data Processing. Host computing resources, Intel Broadwell, RAM	
  dn2u0jb6uk32jgbvie33	dn22pas77ftg9h3f2djj	core_hour	1.1529 RUB	Computing resources of dedicated hosts, AMD Zen 4, 100% vCPU	
  dn2u1d3bcprvorb8omda	dn2hb3vlkb6qfih0pgv6	core_hour	1.658 RUB	Managed Service for Valkey™. Host computing resources, AMD Zen 4, 100% vCPU	
  dn2u280g31offhsf91sc	dn2l7rvq9j43kk6ips5i	core_hour	4.5903 RUB	MPP Analytics for PostgreSQL. Computing resources of standard hosts, AMD Zen 4 HighFreq, 100% vCPU	
  dn2u2a4kfb29rtrk76vs	dn2kcocimf3n6a09pl2o	image	1.525 RUB	Printed and handwriting recognition	
  dn2u374591s37i9kmlou	dn21r83o3orctiho7bg5	gbyte	0.0 RUB	Yandex Query. Amount of incoming data	
  dn2u497ok1kl70on0ta2	dn22pas77ftg9h3f2djj	gbyte_hour	0.1257 RUB	Preemptible VM computing resources, Intel Broadwell, RAM	
  dn2u4odrtkjm4j959t9u	dn2oxk4367kv6etfvj5x	point	0.0 RUB	Monium — number of metrics	
  dn2u4yqbzrs2lfqtgdxs	dn2o984h40l32p7t5nsv	1k_token	0.4 RUB	Text generation, Gemma3 27B model, tool tokens, synchronous mode	
  dn2u61ode72vg51luvm5	dn2mse6mu1meu7orkmre	core_hour	2.6572 RUB	Managed Service for Apache Kafka®. Apache Kafka® broker host computing resources, Intel Ice Lake (Compute Optimized), 100% vCPU	
  dn2u6nm3vsh2ld65v2be	dn2o984h40l32p7t5nsv	unit	1.0167 RUB	Dedicated instance	
  dn2u6o8avnm6b5tb8klu	dn2af04ph5otc5f23o1h	gbyte_hour	0.0 RUB	Master. RAM	
  dn2u6vekfk5baj4hm8eg	dn2hjd8fhbb14l7vkp2c	core_hour	0.0 RUB	OpenSearch. AMD EPYC Zen4 (Compute Optimized). Software accelerated network	
  dn2u7cl7bbmbe9fqo88v	dn2mse6mu1meu7orkmre	gbyte_hour	0.4392 RUB	Managed Service for Apache Kafka®. Apache Kafka® broker host computing resources, AMD Zen 4, RAM	
  dn2u83rsns5m0bdk8pra	dn2mse6mu1meu7orkmre	gbyte_hour	0.5051 RUB	Managed Service for Apache Kafka®. Apache Kafka® broker host computing resources, Intel Ice Lake (Compute Optimized), RAM	
  dn2ua2sx5qiedw5ho4kk	dn2jfbheag6vvls7oplt	server_month	292.72 RUB	15 Tb HDD SATA Enterprise	
  dn2uai7xapmcxekqt4mx	dn2o984h40l32p7t5nsv	1k_token	0.3 RUB	Text generation, gpt-oss-120b model, cached tokens, synchronous mode	
  dn2uast72gpbpt2x2eta	dn2mse6mu1meu7orkmre	gbyte_hour	0.3732 RUB	Managed Service for Apache Kafka®. Computing resources of Apache Kafka® Raft hosts, Intel Ice Lake, RAM, CVoS for 1 year	
  dn2ud13pi583kt52h4jv	dn2220hr46dtogekm57v	core_hour	0.2635 RUB	Managed Service for ClickHouse®. Computing resources of ZooKeeper hosts, Intel Cascade Lake, 5% vCPU	
  dn2ud3oc4m6ghrowwmco	dn2o984h40l32p7t5nsv	1k_token	0.3 RUB	Text generation, gpt-oss-120b model, input tokens, synchronous mode	
  dn2udg3socoqmpcgln41	dn2o984h40l32p7t5nsv	request	2.2367 RUB	Image generation, Yandex models	
  dn2udg3y4rz4z572wxro	dn2o984h40l32p7t5nsv	1k_token	1.2 RUB	Text generation, Alice AI LLM model, output tokens, synchronous mode	
  dn2udmu2aa9jm5a8f4ug	dn28okfvqh19eiue6l2m	core_hour	1.2461 RUB	Regular VM computing resources, Intel Cascade Lake with Nvidia V100, 100% vCPU	
  dn2ue6sambhpbf81kjf8	dn2iqlgecrio4statr88	month	210.07 RUB	Interconnect. Trunk connection via partner, 60 TB	
  dn2uesogm56fu214najp	dn2b0fi02sdmf46ijdl5	core_hour	1.0541 RUB	Yandex StoreDoc. Host computing resources, Intel Cascade Lake, 20% vCPU	
  dn2ufkdjn73l3up1qm0u	dn2mse6mu1meu7orkmre	gbyte_hour	0.3854 RUB	Managed Service for Apache Kafka®. Apache Kafka® broker host computing resources, Intel Cascade Lake, RAM, CVoS for 1 year	
  dn2uga61a66rcda0igtk	dn2hjd8fhbb14l7vkp2c	gbyte_hour	0.7686 RUB	Managed Service for OpenSearch. Host computing resources, Intel Cascade Lake, RAM	
  dn2uh84ab9ga5954i807	dn2ydbtgqogjqcrlbehu	core_hour	2.0533 RUB	YDB. Host computing resources, Intel Cascade Lake, 100% vCPU	
  dn2uj5331qnh6uaiu0lr	dn2l7rvq9j43kk6ips5i	core_hour	1.1858 RUB	MPP Analytics for PostgreSQL. Computing resources of dedicated hosts, Intel Ice Lake, 100% vCPU	
  dn2uk7chfec994hikdee	dn2l7rvq9j43kk6ips5i	core_hour	1.8995 RUB	MPP Analytics for PostgreSQL. Computing resources of dedicated hosts, Intel Ice Lake (Compute Optimized), 100% vCPU	
  dn2ukq3iilkiq5jr7xqa	dn2thrwhzxl2ygay7nvq	gbyte_hour	0.0161 RUB	Managed Service for YTsaurus. Storage on non-replicated SSD disks	
  dn2ukunmpcmrnab3u5ko	dn28d4gpcfmv27l612lh	server_month	0.0 RUB	Security Deck. KSPM, amount of worker nodes	
  dn2ul7pa3adk5r5rvm4u	dn28hpu626uudbq0j8mk	gbyte_hour	0.1867 RUB	Managed Service for MySQL®. Computing resources of dedicated hosts, Intel Ice Lake (Compute Optimized), RAM	
  dn2ulsf25hluloina0kh	dn2jfbheag6vvls7oplt	server_month	309.06 RUB	BareMetal. Server type BA-i205-SH with 1 day rental period	
  dn2ulxehlkqigtsp6w5n	dn2jfbheag6vvls7oplt	server_month	2105.11 RUB	BareMetal. Server type  BA-i507-NH-2X25G-P1 with 1 year rental period	
  dn2un2g6tou5jrg18j3d	dn2mse6mu1meu7orkmre	gbyte_hour	0.3514 RUB	Managed Service for Apache Kafka®. Computing resources of ZooKeeper hosts, Intel Ice Lake (Compute Optimized), RAM	
  dn2unaewdvtq6w6z5h6n	dn2jfbheag6vvls7oplt	server_month	1490.09 RUB	BareMetal. Server type BA-i506-NH-25G with 1 month rental period	
  dn2ungrva6susuifrjfo	dn2m45g7b9fhfnpqs0je	second	0.0102 RUB	SpeechSense. Audio speech recognition	
  dn2uolcyjsoxijipgtfp	dn2jfbheag6vvls7oplt	server_month	583.19 RUB	RAM 1024 Gb DDR5 ECC REG	
  dn2uoqurociclerj2zfq	dn2jfbheag6vvls7oplt	server_month	47.58 RUB	18 Tb HDD SATA Enterprise	
  dn2upibgrf2dk8ao3c0k	dn28hpu626uudbq0j8mk	gbyte_hour	0.394 RUB	Managed Service for MySQL®. Computing resources of standard hosts, Intel Ice Lake, RAM, CVoS for 1 year	
  dn2uq52s1gtdslv1dl9h	dn2220hr46dtogekm57v	core_hour	1.8886 RUB	Managed Service for ClickHouse®. Computing resources of ClickHouse® hosts, AMD Zen 4, 100% vCPU	
  dn2uqqzoagnxe4yn32os	dn2jfbheag6vvls7oplt	server_month	164.0 RUB	BareMetal. Server type CC-i2010-2S-1G with 3 month rental period	
  dn2utlf3nvipm32zcpay	dn2jfbheag6vvls7oplt	server_month	337.02 RUB	AMD EPYC 9374F (32c/64t, 3.85 GHz) [Genoa]	
  dn2utn4rqnas617dfa2q	dn2220hr46dtogekm57v	gbyte_hour	0.0049 RUB	Managed Service for ClickHouse®. Storage on network HDD disks	
  dn2utsrjuhxfxgcpzqlf	dn2jfbheag6vvls7oplt	fip_hour	0.0 RUB	BareMetal. Public IP address	
  dn2uuw6oyx3fdusp5n45	dn2mse6mu1meu7orkmre	core_hour	1.6602 RUB	Managed Service for Apache Kafka®. Computing resources of Apache Kafka® Raft hosts, Intel Cascade Lake, 100% vCPU, CVoS for 6 months	
  dn2uuzaajwzdmsh4kluk	dn2jfbheag6vvls7oplt	server_month	1275.78 RUB	BareMetal. Server type BF261-i502 with 1 month rental period	
  dn2uvmfnmtnxlsbx4xxl	dn2jfbheag6vvls7oplt	server_month	401.0 RUB	BareMetal. Server type CC-i2011-2S-1G with 1 year rental period	
  dn2uvseel3uy3d65ru4p	dn2o984h40l32p7t5nsv	1k_token	1.2 RUB	Text generation, YandexGPT Pro 5 model, input tokens, synchronous mode	
  dn2uytmijstux4ftniuk	dn2o984h40l32p7t5nsv	1k_token	0.1 RUB	Text generation, Qwen2 VL 7B model, output tokens, batch mode	
  dn2v24od7g7xbleg2kjn	dn2jfbheag6vvls7oplt	server_month	1704.13 RUB	BareMetal. Server type BA-i512-NH-2X25G with 1 year rental period	
  dn2v26ez3jp4ztahlu7u	dn2oxk4367kv6etfvj5x	gbyte	4.4 RUB	Monium Logs - Writing data	
  dn2v2vb5tlsukuzzn4hx	dn2jfbheag6vvls7oplt	server_month	158.0 RUB	BareMetal. Server type LA-i110-S-1/10G with 3 month rental period	
  dn2v3gzlsxjntfyxairs	dn2jfbheag6vvls7oplt	server_month	934.52 RUB	RAM 1536 Gb DDR4 ECC REG	
  dn2v3mhejxofo7douomt	dn2hjd8fhbb14l7vkp2c	core_hour	1.5679 RUB	Managed Service for OpenSearch. Host computing resources, AMD Zen 4, 100% vCPU, CVoS for 6 months	
  dn2v4cf61h9ogav4id0n	dn2k9ntpr7hljm0o71sg	10k_request	3.7947 RUB	Lockbox. Operations with secret	
  dn2v6c6tvmh1dv7i5m13	dn2iqlgecrio4statr88	month	56.27 RUB	Interconnect. Trunk connection via partner, 15 TB	
  dn2v76kvepld44cirwqj	dn2mse6mu1meu7orkmre	gbyte_hour	0.3954 RUB	Managed Service for Apache Kafka®. Computing resources of Apache Kafka® Raft hosts, Intel Ice Lake, RAM, CVoS for 6 months	
  dn2v7uqqdp73iekn9oih	dn2ir0595ak1ntlqc1i2	gbyte_hour	0.0 RUB	Cloud Logging. Data storage	
  dn2vaf187o0082mo58nj	dn2kcocimf3n6a09pl2o	image	0.1322 RUB	Printed text recognition	
  dn2vcuvclh1hmbkr9q8v	dn27fg1qtguelq2d772a	100k_event	0.3953 RUB	Audit Trails. Data event delivery	
  dn2vcyhacftfmjayor6x	dn2r2co4fs3e7sxyuip3	gbyte	0.5 RUB	Additional data storage capacity, excluding LFS	
  dn2vdc7ltpkex7fwbd5a	dn2fat3ycizke72tqqwo	event	6.4965 RUB	CNS. MegaFon, promotional SMS	
  dn2vh46ucftq2ponpe4c	dn2220hr46dtogekm57v	core_hour	0.2513 RUB	Managed Service for ClickHouse®. Computing resources of ZooKeeper hosts, Intel Broadwell, 5% vCPU	
  dn2vhal66x64cw4m4hji	dn2jfbheag6vvls7oplt	server_month	1856.33 RUB	BareMetal. Server type BA-i511-NH-25G with 3 month rental period	
  dn2vi9oeraem9ptu27ad	dn2hmdmghr9j2odlvssi	gbyte_hour	0.0332 RUB	Managed Service for PostgreSQL. Ultra high-speed network storage with three replicas (SSD)	
  dn2vioi8otei1555rmcc	dn28hpu6268356q0j8mk	gbyte_hour	0.0329 RUB	Yandex Data Processing. Host computing resources, Intel Cascade Lake, RAM	
  dn2vj7lst4r117ba2lbt	dn2220hr46dtogekm57v	gbyte_hour	0.0031 RUB	Managed Service for ClickHouse®. Hybrid storage of cold data and backups	
  dn2vjafr1gfq0l0rreul	dn2h92g8s9qofi6iu1gp	1k_email	0.0 RUB	Yandex Cloud Postbox. Outbound email	
  dn2vjt9f4926tmkg0p1g	dn2li5qddoc5cad2n6br	1k_request	2.5913 RUB	Object Storage. Ice storage, LIST operations	
  dn2vknzt3wmbamxbxad2	dn2o984h40l32p7t5nsv	1k_token	0.41 RUB	Text generation, Gemma3 27B it model, input tokens, batch mode	
  dn2vkppl14tq1g4cbgv4	dn2kcocimf3n6a09pl2o	image	1.22 RUB	Text and tables recognition	
  dn2vlawp67roiqemccp3	dn2jfbheag6vvls7oplt	server_month	744.2 RUB	BareMetal. Server type BA-i304-S-1/10G with 1 day rental period	
  dn2vmq6na03r9vlds7j8	dn22pas77ftg9h3f2djj	core_hour	0.9215 RUB	Regular VM computing resources, Intel Broadwell, 20% vCPU	
  dn2voehimn72xjdgz3re	dn20fgh8pg8d27h1cp7f	model_month	1016.66 RUB	Brand Voice Lite. Voice hosting	
  dn2vp4oruoogouq9leeh	dn2hmdmghr9j2odlvssi	gbyte_hour	0.4831 RUB	Managed Service for PostgreSQL. Host computing resources, AMD Zen 4, RAM	
  dn2vrmyws4jdzugjzmjc	dn2jfbheag6vvls7oplt	server_month	159.0 RUB	BareMetal. Server type LA-i102-S with 1 year rental period	
  dn2vrxle53udj5ljkrf2	dn2hmdmghr9j2odlvssi	core_hour	1.5212 RUB	Managed Service for PostgreSQL. Host computing resources, AMD Zen 4, 100% vCPU, CVoS for 6 months	
  dn2vt2qjr1uhghriml5l	dn25bk2bcun5eb7kkdq0	core_hour	0.8438 RUB	Cloud Desktop. Computing resources, 50% vCPU	
  dn2vtcr86atnrm5her6c	dn21qssbrdtcaus362kp	fip_hour	0.3404 RUB	Unused public static IP address of a load balancer	
  dn2vtgg9f7ua65f0dtb3	dn2jfbheag6vvls7oplt	server_month	883.73 RUB	BareMetal. Server type BA-i208-S-10G with 3 month rental period	
  dn2vtqfef2bhu5tkpvjh	dn21smrl41t3kuid1qm5	1k_request	9.15 RUB	Image search	
  dn2vulur9lrq1m6phk7l	dn22pas77ftg9h3f2djj	gbyte_hour	0.0769 RUB	Preemptible VM computing resources, AMD Zen 4, RAM	
  dn2vupfpluqrtyjbwdyd	dn20fgh8pg8d27h1cp7f	request	0.1627 RUB	Brand Voice Lite. Speech synthesis	
  dn2vw5mbz4ctgvzz3ilc	dn2jfbheag6vvls7oplt	server_month	17.75 RUB	6 Tb HDD SATA Enterprise	
  dn2vwduzkfsisbr35uye	dn2qu7ck7veplf4kmbuh	gbyte_hour	0.0 RUB	Ephemeral disk	
  dn2vxly5jcdelrtbzhbu	dn2jfbheag6vvls7oplt	server_month	66.36 RUB	RAM 128 Gb DDR4 ECC REG	
  dn2w2x7cbjha6xbem7an	dn2mse6mu1meu7orkmre	gbyte_hour	0.3426 RUB	Managed Service for Apache Kafka®. Apache Kafka® broker host computing resources, AMD Zen 4, RAM, CVoS for 1 year	
  dn2w4l2apfrkoziy3q5y	dn2jfbheag6vvls7oplt	server_month	183.7 RUB	BareMetal. Server type BF261-i209 with 6 month rental period	
  dn2w5ud3lad457b3pvrz	dn2jfbheag6vvls7oplt	server_month	1210.69 RUB	BareMetal. Server type BA-i501-H-25G with 1 year rental period	
  dn2wa5sleev34ncu4d4y	dn2jfbheag6vvls7oplt	server_month	984.18 RUB	BareMetal. Server type BA-i211-8S-25G with 3 month rental period	
  dn2wavefx3aj3yq6574g	dn2jfbheag6vvls7oplt	server_month	2305.59 RUB	BareMetal. Server type  BA-a612-N-25G-P1 with 1 year rental period	
  dn2wch2v5lriafthzrjf	dn2jfbheag6vvls7oplt	server_month	2254.25 RUB	BareMetal. Server type  BA-a704-4N-2X25G  with 3 month rental period	
  dn2wd4haaztuyp23ddvf	dn2jfbheag6vvls7oplt	server_month	411.49 RUB	BareMetal. Server type BF261-i208 with 6 month rental period	
  dn2wg7fk3h5hac3wxnw6	dn2jfbheag6vvls7oplt	server_month	124.03 RUB	BareMetal. Server type LA-i107-S-1/10G with 1 month rental period	
  dn2wgzwoap24plq6fx5k	dn2jfbheag6vvls7oplt	server_month	893.54 RUB	BareMetal. Server type BA-i112-10S-10G with 1 year rental period	
  dn2wjqnc2xloxt73hamu	dn2jfbheag6vvls7oplt	server_month	44.97 RUB	16 Tb HDD SATA Enterprise	
  dn2wpcjt3psoz4ixscfv	dn2o984h40l32p7t5nsv	1k_token	0.2 RUB	Text generation, YandexGPT Lite 5 model, output tokens, synchronous mode	
  dn2wpntyyyjp74snjwto	dn2jfbheag6vvls7oplt	server_month	183.7 RUB	BareMetal. Server type BF261-i209 with 1 month rental period	
  dn2wqe273sbpqm3efxrg	dn2jfbheag6vvls7oplt	server_month	355.02 RUB	AMD EPYC 7713 (64c/128t, 2.0 GHz) [Milan]	
  dn2wqkap2jgk47hghwgj	dn2o984h40l32p7t5nsv	1k_token	0.4 RUB	Text generation, Gemma3 27B model, cached tokens, synchronous mode	
  dn2wtcrigbuiy56in5lj	dn2jfbheag6vvls7oplt	server_month	82.96 RUB	Network 2P x 25G (MC-LAG)	
  dn2wupvu7qmjlm3uwe72	dn2jfbheag6vvls7oplt	server_month	453.25 RUB	RAM 768 Gb DDR4 ECC REG	
  dn2wuvxagsck2ywqogrj	dn2hb3vlkb6qfih0pgv6	core_hour	1.2932 RUB	Managed Service for Valkey™. Host computing resources, AMD Zen 4, 100% vCPU, CVoS for 1 year	
  dn2wxcuvqg7dmklofore	dn2jfbheag6vvls7oplt	server_month	155.03 RUB	6.4 Tb SSD NVMe Enterprise	
  dn2wy66v3xm36734ck4z	dn2o984h40l32p7t5nsv	1k_token	0.5 RUB	Text generation, Alice AI LLM model, cached tokens, synchronous mode	
  dn2wyg3gxlkfceytswtv	dn2jfbheag6vvls7oplt	server_month	131.69 RUB	RAM 256 Gb DDR4 ECC REG	
  dn2x3ayqvf3kehc2ek4z	dn2jfbheag6vvls7oplt	server_month	262.36 RUB	RAM 512 Gb DDR4 ECC REG	
  dn2x45chipeeabquucfb	dn2jfbheag6vvls7oplt	server_month	1305.75 RUB	BareMetal. Server type BA-i506-NH-25G with 1 year rental period	
  dn2x5ra2xcois6hh2zil	dn2o984h40l32p7t5nsv	1k_token	0.41 RUB	Text generation, QwQ 32B Instruct model, output tokens, batch mode	
  dn2x6n6bts4hlk7guxeu	dn2o984h40l32p7t5nsv	1k_token	0.61 RUB	Text generation, YandexGPT Pro 5 model, input tokens, asynchronous mode	
  dn2xasypkkbyq7s2jat6	dn2jfbheag6vvls7oplt	server_month	1004.9 RUB	BareMetal. Server type BA-i211-8S-25G with 1 month rental period	
  dn2xbekpu4ab7tpsuyow	dn2o984h40l32p7t5nsv	1k_token	0.5 RUB	Text generation, Qwen3 235B model, output tokens, synchronous mode	
  dn2xbmrzvgpyasba3kqu	dn2o984h40l32p7t5nsv	second	0.0264 RUB	Voice agent, incoming audio	
  dn2xcg5okoynzl3ij4j5	dn2jfbheag6vvls7oplt	server_month	12.44 RUB	4 Tb HDD SATA Enterprise	
  dn2xe2t5k7xbtcpzarez	dn2b0fi02sdmf46ijdl5	core_hour	2.9568 RUB	Yandex StoreDoc. Host computing resources, Intel Ice Lake (Compute Optimized), 100% vCPU	
  dn2xf2swsbne7ewj5gyr	dn2jfbheag6vvls7oplt	server_month	2576.84 RUB	BareMetal. Server type  BA-a612-N-25G-P1 with 3 month rental period	
  dn2xfacvt5syqljcsvl7	dn2o984h40l32p7t5nsv	1k_token	0.8 RUB	Text generation, Speech Realtime model, input tokens, synchronous mode	
  dn2xmghdybkpjhnog4wx	dn2220hr46dtogekm57v	core_hour	1.4731 RUB	Managed Service for ClickHouse®. ClickHouse® Keeper, Intel Ice Lake. 100% vCPU, committed usage for 1 year	
  dn2xpsfenkem7hzhpf2n	dn2o984h40l32p7t5nsv	1k_token	6.1 RUB	Text generation, Qwen3-235B-A22B model, output tokens, batch mode	
  dn2xre2scn5hauo5snrb	dn2thrwhzxl2ygay7nvq	gpu_hour	1.8973 RUB	Managed Service for YTsaurus. Component computing resources, Exec Node (Intel Ice Lake with T4i), 1 GPU	
  dn2xs5h6cibwl365tcgy	dn2jfbheag6vvls7oplt	server_month	1301.74 RUB	RAM 2304 Gb DDR5 ECC REG	
  dn2xvje2mxqacwktsmm7	dn2jfbheag6vvls7oplt	server_month	1204.39 RUB	BareMetal. Server type BA-i215-SS-10G with 3 month rental period	
  dn2xyde6hlvb7g7kn4ye	dn2o984h40l32p7t5nsv	1k_token	0.41 RUB	Text generation, Gemma3 27B it model, output tokens, batch mode	
  dn2y2e3cozywf6367wsw	dn2jfbheag6vvls7oplt	server_month	464.23 RUB	BareMetal. Server type BF261-i302 with 1 year rental period	
  dn2y2f2x35opxk2agxfo	dn2jfbheag6vvls7oplt	server_month	11.4 RUB	2 Tb HDD SATA Enterprise	
  dn2y65r3p5al5bnc33a7	dn2o984h40l32p7t5nsv	1k_token	0.1 RUB	Text generation, Qwen3-0.6B model, output tokens, batch mode	
  dn2yavbgdp52nlm5vrag	dn2o984h40l32p7t5nsv	1k_token	0.41 RUB	Text generation, Qwen2.5 32B Instruct model, output tokens, batch mode	
  dn2yby6dsq4bt5jcuuun	dn2jfbheag6vvls7oplt	server_month	294.83 RUB	BareMetal. Server type BA-i209-SS-1/10G with 1 day rental period	
  dn2ye7d5al7eiqowbagn	dn2jfbheag6vvls7oplt	server_month	437.95 RUB	RAM 768 Gb DDR5 ECC REG	
  dn2yedxhx7bbwj2ckpvg	dn2jfbheag6vvls7oplt	server_month	187.06 RUB	BareMetal. Server type LA-i102-S with 1 day rental period	
  dn2yjaoecn3xggp3lrjb	dn2thrwhzxl2ygay7nvq	gbyte_hour	0.3896 RUB	Managed Service for YTsaurus. Component computing resources, Exec Node (Intel Cascade Lake with NVIDIA® Tesla® V100), RAM	
  dn2ykoup6uk7wyuzjkxr	dn2jfbheag6vvls7oplt	server_month	160.32 RUB	BareMetal. Server type LA-i100-H with 3 month rental period	
  dn2ylkpt7bfhvqnubswz	dn2jfbheag6vvls7oplt	server_month	2004.86 RUB	BareMetal. Server type BA-i512-NH-2X25G with 1 day rental period	
  dn2ynwho4s5ee7od5jdo	dn2jfbheag6vvls7oplt	server_month	274.19 RUB	BareMetal. Server type BA-i209-SS-1/10G with 6 month rental period	
  dn2yp4figp7synm5yzma	dn2jfbheag6vvls7oplt	server_month	148.63 RUB	6.4 Tb SSD NVMe Enterprise	
  dn2yqqimxponnjb3zthv	dn2jfbheag6vvls7oplt	server_month	401.0 RUB	BareMetal. Server type CC-i2011-2S-1G with 3 month rental period	
  dn2yqrddp3zyw3no5aty	dn2jfbheag6vvls7oplt	server_month	250.6 RUB	BareMetal. Server type BA-i209-SS-1/10G with 1 year rental period	
  dn2yru7t3t5x57d5zna3	dn2rbtyqhowkmimgqc5u	user_month	0.0 RUB	Limit on Identity Hub users using SSO for external applications (1-15)	
  dn2ys2apjyjorhxscme3	dn2jfbheag6vvls7oplt	server_month	3285.56 RUB	BareMetal. Server type  HA-a701-6N-4H-2X25G  with 1 year rental period	
  dn2ysnys4ehgewqloeob	dn2m45g7b9fhfnpqs0je	1k_symbol	0.1525 RUB	Assistant processing	
  dn2ytdxcnreogs36goh7	dn28okfvqh19eiue6l2m	interconnect_hour	3.3649 RUB	High-speed GPU cluster for GPU PLATFORM V4	
  dn2yuhnakpmxu3ukdstl	dn2yds6scistjlmes0fe	gbyte_hour	0.0 RUB	Yandex Data Streams. Data storage	
  dn2yxeruuuunvf3hglo7	dn27aisfrgy53mtfs4a7	month	1779.16 RUB	GOST Gateway. Subscription to a HW1000 D gateway model	
  dn2yzqdsaxbvfak4lm4d	dn2jfbheag6vvls7oplt	server_month	145.23 RUB	Intel Xeon Gold 6338 (32c/64t, 2GHz)	
  dn2yzzbpgdeyuqighn57	dn2jfbheag6vvls7oplt	server_month	215.57 RUB	RAM 384 Gb DDR4 ECC REG	
  dn2z34pojuoef4zyxs3m	dn2jfbheag6vvls7oplt	server_month	971.32 RUB	BareMetal. Server type BA-i211-8S-2X25G with 1 year rental period	
  dn2z5kbnnrwtdskvubvp	dn2jfbheag6vvls7oplt	server_month	533.01 RUB	RAM 1024 Gb DDR5 ECC REG	
  dn2zadeby6pmzuwge6cf	dn2jfbheag6vvls7oplt	server_month	188.53 RUB	BareMetal. Server type BF25-i205-S with 6 month rental period	
  dn2zd7v6d52yy7ac7ltj	dn2jfbheag6vvls7oplt	server_month	13.62 RUB	4 Tb HDD SATA Enterprise	
  dn2zgcjjjuzfd5oed7vl	dn2jfbheag6vvls7oplt	server_month	149.5 RUB	BareMetal. Server type LA-i109-S-1/10G with 1 day rental period	
  dn2zgj65klqob6zmmc4q	dn2jfbheag6vvls7oplt	server_month	149.5 RUB	BareMetal. Server type LA-i109-S-1/10G with 1 year rental period	
  dn2zh5gmfikyfqf2njp5	dn2jfbheag6vvls7oplt	server_month	56.81 RUB	3.2 Tb SSD NVMe Enterprise	
  dn2zhqrrfxokfmmjcbjl	dn2jfbheag6vvls7oplt	server_month	97.6 RUB	Network 2P x 25G (MC-LAG)	
  dn2zhsges6cbbeoeeyol	dn2fat3ycizke72tqqwo	event	0.1036 RUB	CNS. Beeline, service and transactional SMS, up to 5 events per 1 recipient (package)	
  dn2zjs26sd4pppsn2ghm	dn2o984h40l32p7t5nsv	1k_request	9.15 RUB	Web search tool	
  dn2zkldyv4ona3effti4	dn2jfbheag6vvls7oplt	server_month	188.53 RUB	BareMetal. Server type BF25-i205-S with 1 day rental period	
  dn2zmg4qpi36hwrplbzn	dn2220hr46dtogekm57v	gbyte_hour	0.4025 RUB	Managed Service for ClickHouse®. Computing resources of ClickHouse® hosts, AMD Zen 4, RAM, CVoS for 1 year	
  dn2zmjfcb55fhwrc4oj2	dn2hj22hpe85kloqo6ag	unit_hour	2.44 RUB	Smart Web Security. One resource unit of proxy server	
  dn2zmzemgsseo5dgljmh	dn2jfbheag6vvls7oplt	server_month	797.64 RUB	BareMetal. Server type BA-i305-S-1/10G with 1 year rental period	
  dn2zp3k6r26lndt52ds7	dn2220hr46dtogekm57v	core_hour	3.6696 RUB	Managed Service for ClickHouse®. Computing resources of ClickHouse® Keeper hosts, AMD Zen 4 HighFreq, 100% vCPU	
  dn2zsjqdumxx7sa5ot42	dn2jfbheag6vvls7oplt	server_month	2576.84 RUB	BareMetal. Server type BA-a612-N-25G with 3 month rental period	
